file name,keyword,context,date
cn1922-12-13.txt,india,"a hole,- for she has to keep demanding reparations if she would get credit, and yet she knows Germany cannot give hef, rep- aration. Sweden, Norway and Spain now have no markets, and Japan, China and India arg helping as. much as- they can.  “Now as to where help has gone; in Hungary numbers of people have been de- prived of their property by the division of the cdéuntry and the Hungarian peasants",1922-12-13
cn1922-12-13.txt,india," F. Begg, 124: M. ‘Buchanan, ’24, for E. Pierson, '24.  ¥  _GYMNASIUM NOTES    Mr. Terrone’s fencing classes on Tues- day evenings, will be: Class I (beginners) at 8.00, Class II (advanced) at 8.45.  Indian club practice will be on Monday, Tuesday, Wednesday and Friday at 4.50. The captains have decided that classes of any size may compete in the meets, but    La  Dalton*s theory was published « i",1922-12-13
cn1922-12-13.txt,india,"Pageant of the Shearman and  aylors.” These two plays will be supple- mented by several scenes from “The Salu- tation and Conception” from. the-.“Hegge Cycle.”    The girls’ rifle teams. of DePaw and Indiana Universities held a “shoot” on Wednesday, the 28. Each girl fired twenty rounds of ammunition, ten ffom the prone and ten from the kneeling positions.  Following in the footsteps of Dartmouth ",1922-12-13
cn1922-12-13.txt,india,"Pageant of the Shearman and  aylors.” These two plays will be supple- mented by several scenes from “The Salu- tation and Conception” from. the-.“Hegge Cycle.”    The girls’ rifle teams. of DePaw and Indiana Universities held a “shoot” on Wednesday, the 28. Each girl fired twenty rounds of ammunition, ten ffom the prone and ten from the kneeling positions.  Following in the footsteps of Dartmouth ",1922-12-13
cn1942-10-21.txt,india,"t generously talented sing- ers of her race.”  Her appearance in the Radnor High School Auditorium will be her first anywhere on the Main  Line. Cand ahs        Common Room, Mrs. Manning, speaking on India and the Cripps proposals, stressed the problems of the British gov- ernment over anxiety to safe- guard British minorities, and, more important, their refusal to allow the formation of a nationa",1942-10-21
cn1942-10-21.txt,india,"ro- tect minorities that they have, in failing to-give adequate represen- tation to the majority,_almost_de- feated the aim of democratic gov- ernment. In the Cripps proposals, each of the autocratic Indian princes could have sent delegates to the proposed constituent assem- bly. These men, chosen by the princes, would almost certainly have conflicted with the Indian Party Congress, which represen",1942-10-21
cn1942-10-21.txt,india,"ps proposals, each of the autocratic Indian princes could have sent delegates to the proposed constituent assem- bly. These men, chosen by the princes, would almost certainly have conflicted with the Indian Party Congress, which represents the great majority of Indian peo- ple.  The princes would be given full liberty to remain outside the new national state, on terms of com- plete autonomy. Under",1942-10-21
cn1942-10-21.txt,india," sent delegates to the proposed constituent assem- bly. These men, chosen by the princes, would almost certainly have conflicted with the Indian Party Congress, which represents the great majority of Indian peo- ple.  The princes would be given full liberty to remain outside the new national state, on terms of com- plete autonomy. Under these con- ditions, the chances of the new state might be ser",1942-10-21
cn1942-10-21.txt,india,"new national state, on terms of com- plete autonomy. Under these con- ditions, the chances of the new state might be seriously endan- gered.  The negotiations broke down on the question of arming the Indian people tdé-constitute a national mi- litia, - It keems clear that General Wavell and the Viceroy were un- willing to take this risk. In view of India’s past history, they quite |naturally feare",1942-10-21
cn1942-10-21.txt,india,"iations broke down on the question of arming the Indian people tdé-constitute a national mi- litia, - It keems clear that General Wavell and the Viceroy were un- willing to take this risk. In view of India’s past history, they quite |naturally feared that the people, once armed, would cause trouble if displeased by the government’s actions. Equally understandable is the Indian leaders’ feeling tha",1942-10-21
cn1942-10-21.txt,india,"take this risk. In view of India’s past history, they quite |naturally feared that the people, once armed, would cause trouble if displeased by the government’s actions. Equally understandable is the Indian leaders’ feeling that if the Cripps mission was to unite India for the war, India must be given genuine responsibility in figkting the war.  October 20.—|  Haverford Network Demands Bryn Mawr B",1942-10-21
cn1942-10-21.txt,india,"urally feared that the people, once armed, would cause trouble if displeased by the government’s actions. Equally understandable is the Indian leaders’ feeling that if the Cripps mission was to unite India for the war, India must be given genuine responsibility in figkting the war.  October 20.—|  Haverford Network Demands Bryn Mawr Broadcasting Talent    By Mary Virginia More, ’45  Can you act? C",1942-10-21
cn1942-10-21.txt,india,"the people, once armed, would cause trouble if displeased by the government’s actions. Equally understandable is the Indian leaders’ feeling that if the Cripps mission was to unite India for the war, India must be given genuine responsibility in figkting the war.  October 20.—|  Haverford Network Demands Bryn Mawr Broadcasting Talent    By Mary Virginia More, ’45  Can you act? Can you write? Can y",1942-10-21
cn1942-10-21.txt,india,"nguished for his achievement and leadership in im- portant national and international organizations.  Dr. Aydelotte was a Rhodes Scholar at Oxford from 1905-1907, having received his A.B. degree from Indiana University and his M.A. from Harvard. At Oxford he received the degree of Bachleor of Literature and since then has | been awarded the degrees of    Tasty Sandwiches, Refresh-  ments at  “THE:",1942-10-21
cn1942-10-21.txt,india,"l Child          Dreary Damsel ta |    ; Stops Perspiration  | White and Tearose : ’  D.C.L., LL.D., L.H.D., and D. Litt. by nine other universities. From 1908 to 1915 he was Professor. of English at Indiana University, and from 1915-1921 he held the same position at Massachusetts Institute of Technology. In 1920° he was  GIFTS = Inexpensive and Practical , END TABLES  RAG RUGS  LAMPS  ee:  Hobson",1942-10-21
cn1920-04-21.txt,india,"b.  Obliged to forgo active service be- cause of lameness from infantile paral- ysis, Mr. Weston enlisted in the Y. M. C. A. immediately after his graduation from Harvard in 1916. He was stationed in India, Mesopotamia and Bagdad and was eventually put in control of the for- ward area between the three fronts— on the Euphrates, on the Tigris, and into Persia as far as Hamadan.  Showed Movies to Ha",1920-04-21
cn1953-10-07.txt,india,"ments that come from this country. Dulles is a confused personality in Europ- ean minds, although McCarthy is» well known. Our foreign policy. hit its lowest point in our success- ful efforts to keep India out of the peace treaty meetings. Labor seems fairly content, although the London Times commented on Dur- kin’s resignation that the “nine millionaires no longer have the    compan, of the plumb",1953-10-07
cn1943-11-17.txt,india,", ’47, to Russell E. Blalack, Ensign, U. S, N. _Edythe Leventhal, ’46 to Har-      vey Lucks, Pfc. U. S. A,             THE COLLEGE NEWS  are  (  Page Three      Mitchell Stresses Unity of Purpose In India of Today  Goodhart, November 10—Ther is a basic unity of purpose and desire in India today, in spite of minor points of friction and dis- agreement, said Kate Mitchell, in speaking on “Current D",1943-11-17
cn1943-11-17.txt,india,"y Lucks, Pfc. U. S. A,             THE COLLEGE NEWS  are  (  Page Three      Mitchell Stresses Unity of Purpose In India of Today  Goodhart, November 10—Ther is a basic unity of purpose and desire in India today, in spite of minor points of friction and dis- agreement, said Kate Mitchell, in speaking on “Current Develop- ments in India.” Discussing the necessity of a new British out- look towards ",1943-11-17
cn1943-11-17.txt,india,"oodhart, November 10—Ther is a basic unity of purpose and desire in India today, in spite of minor points of friction and dis- agreement, said Kate Mitchell, in speaking on “Current Develop- ments in India.” Discussing the necessity of a new British out- look towards India since the rise of Japan, Miss Mitchell stated  that the failure of the Cripps mis-| sion demands a critique of British |  poli",1943-11-17
cn1943-11-17.txt,india,"India today, in spite of minor points of friction and dis- agreement, said Kate Mitchell, in speaking on “Current Develop- ments in India.” Discussing the necessity of a new British out- look towards India since the rise of Japan, Miss Mitchell stated  that the failure of the Cripps mis-| sion demands a critique of British |  policy.  The Cripps mission is still too recent to evaluate with accurac",1943-11-17
cn1943-11-17.txt,india,"mands a critique of British |  policy.  The Cripps mission is still too recent to evaluate with accuracy; however, two criticisms have been made. First, Great Britain has not made it possible for the Indian people to mobilize for war under some form of coalition government in which the major political par- ties would be represented. If Great Britain sincerely intends to give India her freedom, cer",1943-11-17
cn1943-11-17.txt,india,"e it possible for the Indian people to mobilize for war under some form of coalition government in which the major political par- ties would be represented. If Great Britain sincerely intends to give India her freedom, certainly active participation in all the phases of national life is essential training. Second, an apathetic India is not a good fighting ally.  With at least ten thousand po- liti",1943-11-17
cn1943-11-17.txt,india," ties would be represented. If Great Britain sincerely intends to give India her freedom, certainly active participation in all the phases of national life is essential training. Second, an apathetic India is not a good fighting ally.  With at least ten thousand po- litical prisoners in Indian jails, pointed out Miss Mitchell, the In- dian people go about their day-to-    day life leaderless and r",1943-11-17
cn1943-11-17.txt,india,", certainly active participation in all the phases of national life is essential training. Second, an apathetic India is not a good fighting ally.  With at least ten thousand po- litical prisoners in Indian jails, pointed out Miss Mitchell, the In- dian people go about their day-to-    day life leaderless and resentful about the war. Many ofthe rank} and file of tne Congress Party, | however, are ",1943-11-17
cn1943-11-17.txt,india,", | however, are helping in every way possible to stir up the masses to a greater interest in the fight against I’ascism,  Starving |  It is not easy to instill enthus- iasm in a hungry people. Today India is starving. The blame for  this crisis can be laid on a short-  sighted, mismanaged government policy. “Only under .their own leader, under their own govern-  ment could the Indian people be ‘w",1943-11-17
cn1943-11-17.txt,india,"ngry people. Today India is starving. The blame for  this crisis can be laid on a short-  sighted, mismanaged government policy. “Only under .their own leader, under their own govern-  ment could the Indian people be ‘wiven sufficient incentive to solve their economic difficulties, by a concerted effort to grow more food and wipe™out speculation and profiteering,’”’ commented Miss Mitchell.  An an",1943-11-17
cn1943-11-17.txt,india,"e their economic difficulties, by a concerted effort to grow more food and wipe™out speculation and profiteering,’”’ commented Miss Mitchell.  An answer to the British con- tention of disunity within India was given by Miss Mitchell when she stated that the “Indian Nation- al Congress Party is by universal  recce..ition not only the largest party in India but the most rep- reseii ative and the one",1943-11-17
cn1943-11-17.txt,india,"w more food and wipe™out speculation and profiteering,’”’ commented Miss Mitchell.  An answer to the British con- tention of disunity within India was given by Miss Mitchell when she stated that the “Indian Nation- al Congress Party is by universal  recce..ition not only the largest party in India but the most rep- reseii ative and the one that .ex- pres.cs the aspirations of every section 0. ndia",1943-11-17
cn1943-11-17.txt,india, to the British con- tention of disunity within India was given by Miss Mitchell when she stated that the “Indian Nation- al Congress Party is by universal  recce..ition not only the largest party in India but the most rep- reseii ative and the one that .ex- pres.cs the aspirations of every section 0. ndian life’. Miss Mit- chell feels chat the Congress party  would have the vote of as much of a m,1943-11-17
cn1943-11-17.txt,india," leading Hindu organization has  declared its willingness to join in a Coalition Government. The wealthy industrialists, prevented by the British from expanding in-  dustry, and Kisan Sabha, the all- India peasant union, have: ‘both given their support to the’ Con-  gress Party. India Ignored Miss Mitchell pointed out that in all*the United Nations procla- mations concerning the future no  mention",1943-11-17
cn1943-11-17.txt,india," Government. The wealthy industrialists, prevented by the British from expanding in-  dustry, and Kisan Sabha, the all- India peasant union, have: ‘both given their support to the’ Con-  gress Party. India Ignored Miss Mitchell pointed out that in all*the United Nations procla- mations concerning the future no  mention has been made -of India. ihe people of India. are therefore afraid that when th",1943-11-17
cn1943-11-17.txt,india,", have: ‘both given their support to the’ Con-  gress Party. India Ignored Miss Mitchell pointed out that in all*the United Nations procla- mations concerning the future no  mention has been made -of India. ihe people of India. are therefore afraid that when the war is final-  ly won they will be even less well off than in the years just before the war,  The British reply to this fear is that the.",1943-11-17
cn1943-11-17.txt,india,"heir support to the’ Con-  gress Party. India Ignored Miss Mitchell pointed out that in all*the United Nations procla- mations concerning the future no  mention has been made -of India. ihe people of India. are therefore afraid that when the war is final-  ly won they will be even less well off than in the years just before the war,  The British reply to this fear is that the. Cripps offer stands ",1943-11-17
cn1943-11-17.txt,india,"the war is final-  ly won they will be even less well off than in the years just before the war,  The British reply to this fear is that the. Cripps offer stands and is a definite promise of post-war indian Independence. There is, however, one condition that« has made the offer unacceptable to the leaders of India, namely that the Independent native states that comprise a third of the area of Indi",1943-11-17
cn1943-11-17.txt,india,"reply to this fear is that the. Cripps offer stands and is a definite promise of post-war indian Independence. There is, however, one condition that« has made the offer unacceptable to the leaders of India, namely that the Independent native states that comprise a third of the area of India and control one quarter of its population are guaranteed British protection if they so wish it. The states a",1943-11-17
cn1943-11-17.txt,india,"war indian Independence. There is, however, one condition that« has made the offer unacceptable to the leaders of India, namely that the Independent native states that comprise a third of the area of India and control one quarter of its population are guaranteed British protection if they so wish it. The states are often corrupt and autocratic and their independ- ence would make impossible a unite",1943-11-17
cn1943-11-17.txt,india,"is reason, Miss Mitchell said, the Cripps offer does not constitute a real offer of independence to In- dia.  Miss Mitchell, however, has faith that the British will realize that a new policy towards India is.abso- lutely necessary if she is not to lag economically and politically behind the other nations of Eu- rope and Asia. “Great Britain is piling up a lot of trouble for her- self and the rest",1943-11-17
cn1943-11-17.txt,india,"omically and politically behind the other nations of Eu- rope and Asia. “Great Britain is piling up a lot of trouble for her- self and the rest of the world. if she does not make efforts to in- clude India among those nations which are to benefit from the final victory over the Axis powers.”  WHAT TO DO  Future  Dupont de Nemours—Wilming- ton, Delaware—majors in Chemis- try.  Celanese Corporation ",1943-11-17
cn1943-11-03.txt,india,"Lep- ska; Miss Grechen Linder, Mary Ellis; Margerethe, Kathrine Col- vin; Gustav, Don Walters; Hans Schmidt, Stanley Burns; Koppler, Jim Buckley; Francois, Roger Ba-    Continued on Page 4  Events in India To be Examined By Kate Mitchell  ——oooe  Author of Books on Far East To Give 2nd War Assembly On Wednesday    Miss Kate Mitchell, a Bryn Mawr graduate and the author of the currently-popular “In",1943-11-03
cn1943-11-03.txt,india,"n India To be Examined By Kate Mitchell  ——oooe  Author of Books on Far East To Give 2nd War Assembly On Wednesday    Miss Kate Mitchell, a Bryn Mawr graduate and the author of the currently-popular “India With- out Fable’, will speak on “Recent Developments in India” in an as- sembly on Wednesday, November 10. This is the second of the War Alliance’s series of lectures on current events.  After g",1943-11-03
cn1943-11-03.txt,india,"ks on Far East To Give 2nd War Assembly On Wednesday    Miss Kate Mitchell, a Bryn Mawr graduate and the author of the currently-popular “India With- out Fable’, will speak on “Recent Developments in India” in an as- sembly on Wednesday, November 10. This is the second of the War Alliance’s series of lectures on current events.  After graduating summa cum laude as a history major, Miss Mitchell tr",1943-11-03
cn1943-11-03.txt,india,"f Pacific Relations, and became one of the most important editors of “Amerasia.”  Publication  Miss Mitchell has written sev- eral books on the Far East, among them “Japan’s Industrial Strength” and “India Without Fable,’ pub- lished in 1942. The latter has been favorably criticized as an im- partial statement of the Indian situation, factual and at the same time concise and interesting. ‘Miss Mit",1943-11-03
cn1943-11-03.txt,india,"n sev- eral books on the Far East, among them “Japan’s Industrial Strength” and “India Without Fable,’ pub- lished in 1942. The latter has been favorably criticized as an im- partial statement of the Indian situation, factual and at the same time concise and interesting. ‘Miss Mitchell” according to the Satur- day Review of Literature, “has written just what was needed—a most intelligent and able ",1943-11-03
cn1943-11-03.txt,india,"on, factual and at the same time concise and interesting. ‘Miss Mitchell” according to the Satur- day Review of Literature, “has written just what was needed—a most intelligent and able survey of the Indian situation giving every aspect of the present crisis ... . With its background. of knowledge any redder will be competent to pass judgment on events as they happen.” “India Without Fable” ,  -is",1943-11-03
cn1943-11-03.txt,india,"ent and able survey of the Indian situation giving every aspect of the present crisis ... . With its background. of knowledge any redder will be competent to pass judgment on events as they happen.” “India Without Fable” ,  -is neither pro-British nor pro-In-  dian. Miss. Mitchell supports, Nehru, but attacks Gandhi as a po- litical opportunist; She has no quarrel with the British people but maint",1943-11-03
cn1943-11-03.txt,india,"ist; She has no quarrel with the British people but maintains that the British rule which has lasted 150 years _has;, been singularly hypocritical. and. stupid. It is true that the British have given India the basis for ins dustrialization, but the economic structure as now constituted is no longer constructive, Continued on Page 3    Calendar  Friday, November 5  Freshman Plays, Goodhart Hall, 8:",1943-11-03
cn1943-11-03.txt,india,"o more offi- cers are urgently needed. Ensign Waltmeyer attended Gettysburg College and the University of Vir- ginia, She trained under the Navy programs at Mt. Holyoke and Smith Colleges,  Events in India  ’ To Be Examined  Continued from Page 1  In dispelling some of our illu- sions about India, she points out that, actually, language difficulties are not overwhelming as many claim; the truth is",1943-11-03
cn1943-11-03.txt,india,"University of Vir- ginia, She trained under the Navy programs at Mt. Holyoke and Smith Colleges,  Events in India  ’ To Be Examined  Continued from Page 1  In dispelling some of our illu- sions about India, she points out that, actually, language difficulties are not overwhelming as many claim; the truth is that Indo-Ary- an languages based on Sanskrit are understood by three-fourths of the _ peop",1943-11-03
cn1943-11-03.txt,india,"indo-Moslem friction is exaggerated; there has really been much cooperation be- tween the two groups in spite of foreign interference. It must be remembered, she says, that “the great majority of the Indian Mos- lems are descendants of converts from Hinduism.”  Poll Shows B. M. Views On Haverford Digest  Continued from Page 1  Yes No  132 40  e) Do you attend any classes at Haverford now?  Yes No ",1943-11-03
cn1914-10-22.txt,india,"ld appeal to all lovers of beautiful English. In fact, it was given out by the English department at Wells a as an excellent example of the modern say. :  Xcademy of Music—Dwight Elmendorf on Eastern India. Benefit of the Ken- sington Dispensary for the Treatment of Tuberculosis. Evening of October 30th.  read  BRYN MAWR FLOWER STORE ALFRED H. PIKE, Proprietor Florists to the late King Edward VII ",1914-10-22
cn1949-05-11.txt,india,"lingit civili- ation” and she plans to investigate    the “influences and factors which    De Laguna To’ Explore Alaska, Summer With Declined Tlingits  led to the development and decline of this rich Indian. culture.” |  On this, her sixth trip to Alaska, Miss De Laguna will fly first of all to Yakutat Bay, after a brief stopover at Juneau. Yakutat Bay has -two advantages for anthrop logigdl study",1949-05-11
cn1949-05-11.txt,india,"s the onl  ood harbor between the southern fiord area and the Prince William Sound, so on its shore might be found traces of the earliest cultural exchanges between the Eskimos from the north and the Indians from further south. 2) one Indian village at Yakutat still preserves the old ways of life and conse- quently is very valuable as an ex- ample of the old culture.  Miss de Laguna will next do r",1949-05-11
cn1949-05-11.txt,india,"outhern fiord area and the Prince William Sound, so on its shore might be found traces of the earliest cultural exchanges between the Eskimos from the north and the Indians from further south. 2) one Indian village at Yakutat still preserves the old ways of life and conse- quently is very valuable as an ex- ample of the old culture.  Miss de Laguna will next do re- search in Klukwan, one of the mo",1949-05-11
cn1949-05-11.txt,india,"c normal, and many have had their appetities for alcohol removed in this way. Not all rats yield to the treatment, however; they go on drinking as they require or desire.  DeLaguna to Observe Tlingit Indian Culture  Continued from Page 1  by the Chilkat Indians, formerly occupied a strategic position for in- land trade, and a comparison of its culture with that of the interior should prove extreme",1949-05-11
cn1949-05-11.txt,india,"ol removed in this way. Not all rats yield to the treatment, however; they go on drinking as they require or desire.  DeLaguna to Observe Tlingit Indian Culture  Continued from Page 1  by the Chilkat Indians, formerly occupied a strategic position for in- land trade, and a comparison of its culture with that of the interior should prove extremely interesting. .Catherine McClellan, Bryn Mawr ’42, i",1949-05-11
cn1949-05-11.txt,india,"or in- land trade, and a comparison of its culture with that of the interior should prove extremely interesting. .Catherine McClellan, Bryn Mawr ’42, is now working in the Yukon on the culture of the Indians fur- ther inland, so a correlation of her investigations with those of Miss de Laguna will be possible.  After. Miss de Laguna leaves Kilukwan, she will study the civili- zation on Angoon, an ",1949-05-11
cn1960-10-01.txt,india,"s undergraduate popula- tion to 717, represent thirty two states and twelve foreign coun- tries.. Though 46.6% of the group comes from the middle Atlantic coast, students come from areas as remote as India, Egypt and Kenya.  In at least one respect, the Class of ’64 differs from all its Bryn Mawr predecessors. It has been singled out by the Educational Testing Service for participation in a study ",1960-10-01
cn1925-06-03.txt,india,"ne of wham boasted descent from the vener- able Dr. Taylor, who foufrded’ Bryn Mawr. Anh enlightening set of comments from the pale blue sandwich men was appreciated by all except the three scar- let Indians who followed them “from New York, Chicago: and Washington,” strange to say. Farmers from '22, and cowboys from ‘23, left a small,.section for the blue and yellow dodoes, pf 1924, and the prese",1925-06-03
cn1965-02-26.txt,india,"a lecture by Dr. Ben- jamin Arnold Rogge on “‘The New Conservatism” in the Common Room Thursday, March 4, at 8:30.  Dr. Rogge is Professor of Polit- ical. EconOmy at Wabash College in Crawfordsville, Indiana, where he served until last year as Dean of the College. a  Dr. Rogge is a member of the Board of Directors of the Founda- tion for Economic Education. In the past he has been Visiting Profes-",1965-02-26
cn1965-05-07.txt,india,"ching assis- tant since 1963. He graduated BA from the University of Texas in 1954 and MA from Yale in 1962. While in Texas, he and a group of students made some excava- tions and discovered a Paleo- Indian rock shelter.  He has been published twice in ‘American Antiquity’? in 1963 and 1964. Carrying on Miss de Leguna’s tradition of research in Brooks Range, Alaska, he has spent two seasons workin",1965-05-07
cn1935-10-23.txt,india,"ill be published during the course of this year by Edwards Brothers,\Ann Ar- bor, Michigan. The book, ‘in litho- printed form, is now being used by the elementary German classes.  Dr. Smith’s work on Indian politi- cal reforms, which is being com- pleted now, will probably be printed in the spring.  JANNETT’S Bryn Mawr Flower Shop      823. Lancaster Avenue Bryn Mawr 570      a a a i              ",1935-10-23
cn1956-05-01.txt,india,"cticut. Prepared by North- field School for Girls, East Northfield, Massachusetts.  Bryn Mawr Club of New Haven Scholarship and Mary KE. Stevens Scholarship, Sybille Dorothea von Bu- low, of Branford-Indian Neck, Con- necticut. Prepared by Dammsechule, Heilbronn, Germany.  Kastern Pennsylvania and Southern New Jersey Alumnae Regional Schol- arship, Zoja Paviovskis, of Millville, New nig Prepared .",1956-05-01
cn1956-05-01.txt,india,"repared by South Side High School, Rockville Centre, New York.  Priscilla Hunt Scholarship, Elizabeth Isabelle Carr, of Hartford City, Indi- ana. Prepared by Hartford City High School, Hartford City, Indiana.  Lila “M. Wright” Memorial Scholar- ship, Nancy Lee Olken, of Watertown, Massachusetts. Prepared by Water- town High School, Watertown, Massa- chusetts.  “rustees’ Scholarship, Ruth Lee Dei- ",1956-05-01
cn1943-03-17.txt,india," in a total of $3,655. (The prize was just a letter of thanks.)          attitude towards history, as_reveal- |    Change i in System of Wardens Announced;  Main Office Established for Late Return    Indian Philosophy  Dr. Henry Robert Zimmer, the internationally known scholar, will give three pub- lic lectures on Indian philos- ophy on Fridays, April 9, 16, 23 at 8:30 p. m. in the Music Room. He ",1943-03-17
cn1943-03-17.txt,india,"hange i in System of Wardens Announced;  Main Office Established for Late Return    Indian Philosophy  Dr. Henry Robert Zimmer, the internationally known scholar, will give three pub- lic lectures on Indian philos- ophy on Fridays, April 9, 16, 23 at 8:30 p. m. in the Music Room. He will stay on Sat- urday mornings after these lectures to talk with stu- dents.  Dr. Zimmer was formerly professor of",1943-03-17
cn1964-01-14.txt,india,"66, andCampus News Editor, Joan Cavallaro, ’66.—  ~ o'Two.-Business. Managers and a-.  Subscription Manager will be ap- pointed early next semester. Anne, who lives in~Rhoads,  comes from South Bend, Indiana,  She has' worked on the paper for two years and has served as  Campus News Editor and Associate  Editor.  Her plans fdr the COLLEGE NEWS include putting out special issues of the paper, more ",1964-01-14
cn1964-01-14.txt,muslim,"intillating dance numbers, a brilliant libretto, anda matchless script (and all. within a month!)    The ’64""65 College News Editorial Board: bottom row, Make-up Editor, Lynne Lackenbach, ’66;\Associate Editor, Constance Rosenblum, ’65; - Editor-in-Chief, Anne Lovgren, 66; top row, Member-at-Large, Pilar  Joan Cavallaro is not shown. ‘  _ Richardson, ’66; Copy Editor, Elizabeth Greene, 65. Campus ",1964-01-14
cn1964-01-14.txt,muslim,"n Cavallaro is not shown. ‘  _ Richardson, ’66; Copy Editor, Elizabeth Greene, 65. Campus News Editor  News Elects Managing Board,  Lovgren Chosen Editor-in Chiet  Anne Lovgren, ’66, will head the 1964 staff of the COLLEGE NEWS. She was elected Editor- in-Chief at a NEWS meeting, Tues- day, replacing -present’ Editor Brooks,Robards.  Members of the NEWS staff also elected Constance Rosenblum, ’65,",1964-01-14
cn1942-05-01.txt,india,"E” Scholar 1940-41. Oe A ee ee FRANCES MARION SIMPSON in Bryn Mawr and have re-|P}}- = JEANNE CRAWFORD HISLOP NEW ENGLAND ALUMNAE SCHOLARSHIP : i‘ eee : MEMORIAL SCHOLARSHIP Di ee oe Helena Hersey of*Indian Head, Md. ’ Pre- opened their shop on e SEVILLE THEATAS i Frances Matthai of Garrison, Md. “Pre- tana Lucas ; , . : “ : I ie hes pared by the Garrison Forest School, Gar-|pared by Ss. in ve s n",1942-05-01
cn1917-12-13.txt,india,"Mr. Sayre.  Station huts, with their walls lined with  bunks, are maintained by the “Y” near railway stations. Here tired men on their way from the front come every night to rest, There are also Bast Indian huts, | where the British Indiang may obtain | their own Indian dishes. A_big resort has been established at | Chamonix in the French Alps, where it is | | expected that more than a half of the",1917-12-13
cn1917-12-13.txt,india,"eir walls lined with  bunks, are maintained by the “Y” near railway stations. Here tired men on their way from the front come every night to rest, There are also Bast Indian huts, | where the British Indiang may obtain | their own Indian dishes. A_big resort has been established at | Chamonix in the French Alps, where it is | | expected that more than a half of the | | American soldiers will spend",1917-12-13
cn1917-12-13.txt,india,"e maintained by the “Y” near railway stations. Here tired men on their way from the front come every night to rest, There are also Bast Indian huts, | where the British Indiang may obtain | their own Indian dishes. A_big resort has been established at | Chamonix in the French Alps, where it is | | expected that more than a half of the | | American soldiers will spend their ten- | day furloughs. Th",1917-12-13
cn1917-12-13.txt,india,"ay and Thursday at 5.30.  1919 and 1921 will have fourth teams, 1918 will have the three, and 1920 is uncertain.  Sophomore leaders for gymnasium work are: Apparatus, H. Ferris; floor work, L. Sloan; Indian clubs, M. L. Mall.    STUDENTS HELPED TO SOCIAL WORK BY I. C. S. A., SAYS MISS TUTTLE Describing the work of other colleges  along the line of Bryn Mawr’s Com-  munity Center, Miss Florence Tut",1917-12-13
cn1927-05-11.txt,india,"aw as eee tas bee  g 4 H. Washington, S, Volcanoes Salvemini, C, Dante  -K. Lindsay, U, English Labor Move- ment A. Henderson, C, Bernard Shaw ... 1. Rostovseff, C, Pompeii ........ ‘Coomaraswamy, C, Indian Art ..... Joshi, C A, Islam and Christianity  ace eee deccc ee arenes eens  weeceeeene eee eeseseertsenee  see e eee ee  A. Collins, S, Pigmies tee eee eee eee Selincourt, c. Shelley -........+",1927-05-11
cn1927-05-11.txt,india," Hunter College,  1927.  Friends’ Colleges Scholarships :  Penn College to Maxine Coffin, of Des Moines, Iowa, A. B., to be conferred, 1927,  Earlham College to Edna Elizabeth Wetherald, of Richmond, Indiana, A. B., to be conferred, 1927.  Guilford College to Julia Elizabeth Wolff, of Guilford College, N. C., A. B., to be conferred, 1927.  =      Cleaning That Wins  Women. critical of style and mo",1927-05-11
cn1961-03-22.txt,india," hunting dogs.  After the movies, there was a question period during which Mr. Siemel told how he had become an adventurer, He ran away from home at the age of sixteen “to heip Buffalo Bill fight the Indians.” After. working in Chicago, he de- cided that he wanted to go to Bra- zil-for adventure. He took a job with a. boat which was heading for Brazil and jumped ship at Buenos Aires. At the beginn",1961-03-22
cn1961-03-22.txt,india,"h was heading for Brazil and jumped ship at Buenos Aires. At the beginning of World War I, he left for Matto Grosso. At first he-hunted only as a means to acquire food, but when he saw that the local Indians did it for sport, he decided that he had found a new calling, Later he be- gan to film his hunting experi- ences'and to show them to inter- ested groups. In this way he has been able to financ",1961-03-22
cn1961-03-22.txt,india,"re and itineraries write or call Bi Tee EL GER Ice © 78 Ph mens 8 ti fon a ae a f, LOD Cw. 2°. \ r) G \) \ ey 1 ORCC ot ghetto \ \ \ . a  ees  4  sizes 10 to 18.  $      two exclusive Brooks shirts : INDIA MADRAS FOR CAMPUS ~ PURE SILK FOR DRESS  For casual campus wear, we suggest our ‘ pullover model of colorful hand-woven India Madras, made, with button-down ! collar in predominately reds, blues",1961-03-22
cn1961-03-22.txt,india," \ \ \ . a  ees  4  sizes 10 to 18.  $      two exclusive Brooks shirts : INDIA MADRAS FOR CAMPUS ~ PURE SILK FOR DRESS  For casual campus wear, we suggest our ‘ pullover model of colorful hand-woven India Madras, made, with button-down ! collar in predominately reds, blues or S} greens. Alsoan excellent touch for dressier momentsis our plain collar silk shirt, made in our workrooms, in unusually ",1961-03-22
cn1961-03-22.txt,india,"ellent touch for dressier momentsis our plain collar silk shirt, made in our workrooms, in unusually attractive shades of scarlet, moss green, cornflower blue, brass or white. Both shirts in even  In India Madras, $10.50 + In Silk, $11.50    600 SMITHFIELD AVE., COR. SIXTH AVE., PITTSBURGH 22, PA. NEW YORK * BOSTON * CHICAGO * LOS ANGELES * SAN FRANCISCO      .             or  Page Four  THE COLL",1961-03-22
