filename,date,keyword,count,context
cn1931-04-22.txt,1931-04-22,negro or negroes,8,"FIRST: Taylor Hall at 12 o'clock.  Saturday, April 25: Liberal Club Conference on “The Economic  Status of Negroes.” Begins at 10 A. M.  Tea dance in Pembroke dining room.  “The Enchanted April,” pro-  4  M.
LAST: he conference will close with a dis- cussion, in the evening session, of the future of the American:Negro, the speak- ers. being ,J..B. Matthews, -secretary of Fellowship of Reconciliation, and W. E.  "
cn1931-04-29.txt,1931-04-29,negro or negroes,32,"FIRST: olarship announcements. Saturday, May 2: Presentation of the M. Carey Thomas Award to    Teations-  Negro Intellectuals Stress Inequality of Opportunity for Race in All Fields    Discrimination in Lab
LAST:  cial, ecénomic, political and cultural progress must go together. It is re- grettable that so many Negroes that get rich, instead of becoming leaders bf their group, become middle-class dnd even “pas "
cn1931-05-06.txt,1931-05-06,negro or negroes,23,"FIRST: avor in.                pny L  =    THE COLLEGE NEWS  May 6, 1931      : Important Speakers Discuss Negro Status  (CONTINUED FROM LAST WEEK) Mr. Locke _  The migrations of the Negro in. the Jast fifte
LAST: at these laboring classes may some day not be stupid enough to ignore their similarity of interest, Negroes are fighting their way into trade unions because their similarity ‘of skill cannot be ignore "
cn1931-11-11.txt,1931-11-11,negro or negroes,2,"FIRST: ner weakness visited upon them by the sins of their fathers—com- mitted mainly among the plantation negroes. After disheartening struggles against his own pride, the pride of his aged mother and his s
LAST:  climax which’ is as sudden and amazing as the rest of the performance. The harsh, macabre notes of negro laughter,  the melancholy minor tones of, Uncle |  Bob’s eternal: quotations from the Latin po "
cn1931-12-09.txt,1931-12-09,negro or negroes,2,"FIRST: so gives, the right of eminent domain in  model conimunities, one for white per- sons and. one. for negroes,have=been ‘built ‘in Newark, and aided _ indirectly by-thecity° which bought land be-  into-
LAST: resses behave at home?” The answer is “abominably.”  Schubert: Rhapsody in Black. One of the better Negro revues. . Has good  | music and lacks the usual “hot” element  producers feel the public must  "
cn1932-01-13.txt,1932-01-13,negro or negroes,1,"rather than share it with the tenant. girl. Tht tragic note. is hinted at in the first scene in the Negroes’ version of the. family’s ruin, heavily stuck. in the mockery of the Christmas dinner in the"
cn1932-02-24.txt,1932-02-24,negro or negroes,6,"FIRST: AY, FEBRUARY 24, 1932  Price, 10 Cents      Hampton Quartet Sings Spirituals Religious, and Secular Negro  _ Music Shows Deep Feeling . and Rich Harmony  SPEAK ABOUT HAMPTON        On Tuesday, Februar
LAST: as been opened in Prague by Professor Erwin Schoenhoff, who for years has studied American jazz and Negro mu- sic. and utilized it in some of his own compositions.    SRST      Day Dresses ... . Start "
cn1932-03-23.txt,1932-03-23,negro or negroes,2,"FIRST: s its first robin.  Rose McClendon, who will be re- membered as Serena in “Porgy” and as one of the Negro. servants of the © Old Guard in “The House of Connel- ly,” will be starred in “Black Souls,” a
LAST:  unrelated to any aed ancient style, and at Cattaro to al- low a motor-trip.up Mt. Lovcen to | Montenegro over the splendid mili- | tary road built by the Germans dur- ing the World War. Before the bo "
cn1932-04-13.txt,1932-04-13,negro or negroes,4,"FIRST: ves. J. M.    The first persons to die for Ameri- can independence in the Revolution- ary War was a Negro, Crispus At- tucks, and: on the Boston Commons there is a monument erected to his memory.—(NSF
LAST:  it is hardly of the same calibre as “Scarlet Sister Mary.” The material covering the doings of the negro race has now been practically exhausted: and_it would be interest~ ing to see Miss Peterkin tr "
cn1932-04-20.txt,1932-04-20,negro or negroes,1,"ranging from the New York Stock Exchange to Bryn Mawr May Day Committees.  Paul Robeson, the noted negro bari- tone, will appear in Ziegfeld’s revival of Showboat. It is a great relief to us to find"
cn1932-10-19.txt,1932-10-19,negro or negroes,1,"ur program of lec- tures and discussions on such sub- jects aS: the homeless, the immi- grants, the negroes, the unemployed, the mental defectives, medical social work, settlement work, mental hy- gie"
cn1932-12-07.txt,1932-12-07,negro or negroes,1,"At 7.45 P. ~M., in Goodhart. Auditorium.  Monday, December 12 — Mr. John Avery Lomax. will speak on Negro Folk Songs and Spir- ituals (not yet published).  “Goodhart, 8.20 P. M.  Tuesday, December 13—"
cn1932-12-14.txt,1932-12-14,negro or negroes,7,"FIRST: er might be used over |  | tively recent adoption of Christianity  has caused a great change in the Negro. A century and a half ago he had no notion of Anglo-Saxon moral- ity, and ethics is. still wid
LAST: omedy is characteristic of the art of Joseph Fort Newton, Co-Rector of St. | song-making BMONS. the Negro and James’ Church, in Philadelphia, dis-|©XPlains part of its charm. | cussed the three. great "
cn1933-01-18.txt,1933-01-18,negro or negroes,1,"s been opened in Prague by Professor Erwin Schoenhoff, who for years “has studied American jazz and Negro mu- sic and utilized it in some of his own compositions.  nnn ttn LUNCHEON, TEA. DINNER Open S"
cn1933-04-19.txt,1933-04-19,negro or negroes,16,"FIRST: e Conr._-tion  Wherever applicable, Federal tax is included.       _a Harlem in New York.  _ of the Negro.  motive force of race-hatred must be  ""  THE COLLEGE NEWS  Page Five      Neo  Poetry of N eg
LAST: for the first poem in God’s Trombone, ‘The Creation.’* This poem portrays the old-time planta- tion Negro preacher, not in his comic aspect, but as a man “giving utter- ance to the thing he dreamed.”  "
cn1933-05-10.txt,1933-05-10,negro or negroes,3,"FIRST: st week. And we'll admit this column could be improved, but who could be bright between Orals?    A negro student in Durham is suing for admission to the Upiver- sity of North Carolina. According to. 
LAST: ut new |! hh agtnut:—Jd ties Bledsoe” heads “the | | development abroad. The American cast of a new negro revue—Hi-De-Ho. | | Philosophie Society of Philadelphia, | Has an enormous cast, but we hear | "
cn1933-11-15.txt,1933-11-15,negro or negroes,2,"FIRST: arling’s. Your guess is as good as ours. /  : -Coming, November 20  Garrick: Last year’s successful Negro music-drama — Run, Little Chillun. The tale of two lovers caught in the religious conflicts in
LAST: clud- ed from this transformation. Ger- many greatly fears a reintroduction into Europe of France’s negroid troops, which, she feels, contaminated the German stock during the war. France also succeede "
cn1933-11-22.txt,1933-11-22,negro or negroes,1,"il- ized state. - . Cheero— THE MAD HATTER.    IN PHILADELPHIA    Theatres  Garrick: Hall Johnson’s Negro music-drama of two, lovers torn by the religious controversies in a small southern town. The,."
cn1934-03-07.txt,1934-03-07,negro or negroes,5,"FIRST: bled and re- hours spent at the theatre watching enacting why they went away to stay.” an excellent negro cast perform Ger- There you have it. trude Stein’s opera, Four Saints | For us the high light 
LAST: nvincing performance, on a very effective scene with the cast and as we sat listening to them go of negro saints and (we suppose) an- through hours of singing nonsense we gels assembled either in the  "
cn1934-03-14.txt,1934-03-14,negro or negroes,4,"FIRST: hn Wexley’s drama, They Shall Not Die, is a fair representation of what went on in the trial of the negroes for rape in the now famous Scotts- boro case, and those who feel that the play is just anoth
LAST: he condemned negroes. Whatever the answer, the fact remains that Ruth Gordon, as the accuser of the negroes who recants at the crucial moment and declares that they are not guilty of rape, and Claude  "
cn1934-05-02.txt,1934-05-02,negro or negroes,2,"FIRST: ord as one who does not care for plays with a mis- sion. If you like to see the oppres- sion of the negro race, badly deplor- ed through three long and terribly wearisome acts, read no further. Person
LAST: g and terribly wearisome acts, read no further. Personally, we don’t. It is not that we believe the negro race should be  qppresged;. far from ‘% . Put e doy  rather bad movie of an extremely funny pl "
cn1934-05-16.txt,1934-05-16,negro or negroes,1,"een influenced by Dvorak during the lat- ter’s visit to America. This quality consisted of a use of negro melodies, occasional modern harmonies and a subdued calmness in the instrumenta- tion. Especia"
cn1934-10-10.txt,1934-10-10,negro or negroes,1,"rystal mirors, deep arm chairs of a severe luxury. At the slightest want elec- tric buttons call up negro servants, silent and ceremonious like the men- ials of Haroun-al-Raschid. When they start, the"
cn1934-11-14.txt,1934-11-14,negro or negroes,1,"d....... Santa Fe Symphony > 2, | Seine eoenr er Rhapsody Espagnole PN a sk Chapultepec DAWU ose bk Negro Symphony  Leopold Stokowski conducting.  Movies  Aldine: We Live Again, a drama- tization of T"
cn1934-11-21.txt,1934-11-21,negro or negroes,1,"n, and very troublesome old actres  Fox: Hell in the Heavens,-: wit Warner Baxter and Conchita Mon, negro. We suspect this of being other pseudo—Vivi Villa.  Stanton: Gentlemen Are Bo with Franchot To"
cn1934-12-05.txt,1934-12-05,negro or negroes,1,"movie if you didn’t | see it years ago. Fox: Hell in the Heavens, with Warner Baxter, Conchita Montenegro, and Russell Hardie. Not so good. Karlton: Great Expectations, with Henry Hull, Jane Wyatt and"
cn1935-01-16.txt,1935-01-16,negro or negroes,2,"FIRST: nd charm.  | The last group of songs was made ‘up of modern English and American ‘compositions, and,negro_ spirituals, ‘which were not uniformly valuable  ‘scope to the singer’s powers of in-  “Clouds
LAST: tion and obvious understanding. He was not a concert artist giving a patronizing impersonation of a negro. ‘He got at the root of the songs and his sure round tone -was enhanced by the dramatic qualit "
cn1935-02-27.txt,1935-02-27,negro or negroes,1,"performed earlier in the series, but it is nevertheless a very neat and pleas- ant composition. The negro spirit has been carefully suffused throughout to give an extremely enjoyable melodic effect, w"
cn1935-05-01.txt,1935-05-01,negro or negroes,1,"arrive a week late. Another difficulty is the withdrawal of the grant which was instituted to send negro workers to the summer school.  Miss Fry outlined the courses of- fered each summer, which incl"
cn1935-10-09.txt,1935-10-09,negro or negroes,2,"FIRST: se he, like many others, believes that it may be the fitst successful American opera. It has an all-Negro cast. &  Friday: Sweet Mystery of Life is rumored to be a comedy about the life- insurance bus
LAST: arently aid.  Achilles Had a Heel stars Walter Hampton, who deserts his classical dignity to play'a Negro elephant keep- er in a ZOO.  Recent film openings in New York:  Here’s to Romance, Nino Martin""]"
cn1935-10-30.txt,1935-10-30,negro or negroes,2,"FIRST: yone fresh from contact with col- lege girls.: A third of the fifty-one were foreign-born; two were Negroes. Two English girls who had come over for the summer gave the camp the advantage of hearing d
LAST: quadrille. When this music  American pioneers came tramping up from the woods into the open:to sing Negro spirituals and dance a Yankee quadrille to a twanging harmonica.  @he masquerade went off with "
cn1936-03-04.txt,1936-03-04,negro or negroes,1,"te social security legisla- tion, extension of universal educa- tional opportunity and abolition of Negro diserimination and segregation.  The local chapter intends generally  ‘to carry out this progr"
cn1936-03-18.txt,1936-03-18,negro or negroes,2,"FIRST: ng launched.    ment for actors and audience alike.  ‘such widespread campus appeal.  ductions with Negro casts. on with untrained actors.  the value of the undertaking.  New Tradition.  Con pratulato
LAST: ur-act comedy, devoid of the, numerous opportunities for song and dance which usually mark pro- All Negro drama is of fairly recent origin; Clarence: was’ doubly interesting because it was a timely ex "
cn1936-10-28.txt,1936-10-28,negro or negroes,2,"FIRST: .  Sixth and Seventh: Because of the unfair differences which. exist be- tween the situation of the negro and white worker, the negro people’s con-  stitutional guarantees must be upheld. |  Civil l’b
LAST: e of the unfair differences which. exist be- tween the situation of the negro and white worker, the negro people’s con-  stitutional guarantees must be upheld. |  Civil l’berties must. be maintained f "
cn1936-11-18.txt,1936-11-18,negro or negroes,1,"made the most of a strange, romantic, almost primitive setting. His people are Slovaks, Cre- oles, Negroes, whites, itinerant rivermen and. blasé New Yorkers. They grow oranges to ship to the east, k"
cn1937-02-17.txt,1937-02-17,negro or negroes,1,"uction of It Can’t Happen. Here, which has played more than 90 performances to date. The unique all-Negro produc- tion of Macbeth, which. toured the country following its successful en- gagement in Ne"
cn1937-02-24.txt,1937-02-24,negro or negroes,1,"extended the greetings and support  of John L. Lewis; by John Davis, |-  president of the National Negro Con- gress; and by Joseph Lash, secretary of the American Students’ Union. Saturday morning: t"
cn1937-04-21.txt,1937-04-21,negro or negroes,1,"loved John Wain- wright still maintaining his post as bass, they presented a program of traditional negro spirituals and folk- songs, including such favorites as I Got a Robe, Swing Low Sweet Chariot,"
cn1937-04-28.txt,1937-04-28,negro or negroes,11,"FIRST: ives and were joined by Mrs. Barbara Wootton. on Saturday. Hampton, the first vocational school for Negroes, founded by General Samuel Chapman Armstrong, has grown to tremendous  proportions and is no
LAST: varying aspects of the’ work. The Negro in Science, Religion and the Negro, Op- portunities for the Negro in Agricul-. ture, Business and Trades were some of the topics discussed. All were handled in  "
cn1937-11-03.txt,1937-11-03,negro or negroes,3,"FIRST: cs, actually lie. The genes are carried on the discs of:  the ratios of these varieties in the|.    NEGRO TRADITION IS EXPRESSED IN DANCE  The. Hampton Institute Creative Dance Group will be presented
LAST: rely modern ex- pression; Choral, composed by Miss Moton, is one of these. Second are the dances of negro life in this coun- try: Dance rhythms, labor rhythms and spirituals. And last are African trib "
cn1937-11-17.txt,1937-11-17,negro or negroes,4,"FIRST: .”  The period from the beginning of the Civil War to the final overthrow of the carpet-baggers and negro gov-  ered by flashy -gtimpses of i... ada}; reactions ‘interspersed with lengthy and smoky pa
LAST: ew methods make an admirable combination. But the spontaneity and exuberance normally found in the. negro dance have suf- fered. Expression is restrained, and the effect of the dances weakened ac- cor "
cn1937-12-01.txt,1937-12-01,negro or negroes,1,"on. The bill, advo- cated by Senator Wagner of New York calls for payment of damages to the lynched negro’s family by the city, town, or county in which the    IT’S EASY  While you're here at school y"
cn1937-12-08.txt,1937-12-08,negro or negroes,2,"FIRST: , is opposed to racial discrimina- tion. In the United States the Jew- igh race, and especially the Negro race, are the most conspicuous victims of discrimination. The A. S. U. has consistently tried 
LAST: et Chariot, Little David Play on Your Harp, Ezekial Saw the Wheel. The program will finish with the negro    | national anthem, Lift Every Voice and  Sing.  Embryo Fire Attacks New Scientific Building "
cn1937-12-15.txt,1937-12-15,negro or negroes,1,"while the racial angle of unionization was presented and dis- cussed by Marion Anderson, one of the negro members of the German- town group. ;  Every one of the girls, although recognizing the failing"
cn1938-02-23.txt,1938-02-23,negro or negroes,1,"from Bach’s Jesu Joy of -Man’s Desiring to choruses from Pinafore. Pales- trina’s O Bone Jesu, the Negro Spir- itual De Animals a-Comin’, and a se- lection of sea chanties sung by a picke@d quartette"
cn1938-03-02.txt,1938-03-02,negro or negroes,2,"FIRST: wr. Starting with a group of chiefly classical ‘music the Glee Club continued with a cello soloist, negro splituals, a violin soloist, a quartette ing sea chanties, and the Anal college song.  In ‘the
LAST: om the whole nation and the enrollment always includes three or four girls from. foreign countries. Negro students have been admitted since 1926. The board tries to have enough girls with the same ind "
cn1938-03-09.txt,1938-03-09,negro or negroes,2,"FIRST:  WPA’ work for those no longer being educated; will insure equal educational opportunities for both negroes and ‘white people, and equal facilities for education for all ‘states; will provide that the
LAST: tuals continue to think danger- eeoeresee the Jews, and_ scorns ously, she went on, 4nd oppose the} Negroes. 7  The Chinese Communist party  militarists. Students ~sacrifice ‘their hopes, careers, pos "
cn1938-03-16.txt,1938-03-16,negro or negroes,1,"ants to colleges, and end racial discrimina- tion in allotting grants.....Discrimina-  tion against negroes was objected to particularly. Forty organizations,  jranging from extreme right to left,  jo"
cn1938-05-11.txt,1938-05-11,negro or negroes,2,"FIRST:  Mawr. . Sincerely, DoROTHEA DUNLAP SMITH, Manager of Fencing, 1938-39.    HAMPTON GRADUATES  SING. NEGRO SPIRITUALS  The Deanery, May 8.—The familiar Hampton Singers returned to Bryn Mawr to present 
LAST:   The Deanery, May 8.—The familiar Hampton Singers returned to Bryn Mawr to present three groups of negro spirituals, sung without accompani- ment. This year, the singers were Jeremiah Thomas, William "
cn1938-11-09.txt,1938-11-09,negro or negroes,1,"re he is now Pro- fessor of Philosophy, he has written about Southern farmers, share crop- ers, and negroes. A former soldier himself, he has written about Ameri- can soldiers and peace in, the play J"
cn1938-11-16.txt,1938-11-16,negro or negroes,1,"that has built all of this,” declared Mr. Green. “America can boast no great, musicians except.the negro and no really brilliant painters and sculptors. Poetry and the thea-  tre must be the home of"
cn1938-12-14.txt,1938-12-14,negro or negroes,1,as less race  consciousness than Page Scho It is obvious that our racia ems in dealing with a large negro popu- lation and a large population of Orien- tal peoples on the Pacific Coast are of the utmo
cn1939-03-08.txt,1939-03-08,negro or negroes,3,"FIRST: onditions of the maids on campus. There has been improvement :in their wages and housing. Since the negro race has never had much leisure time and now has more, it is important that they be taught how
LAST: ting on Mrs. Roose- velt’s protest against the refusal of the D.A.R. to permit the talented        ‘Negro contralto, Marion Anderson, to  sing in Constitution Hall. The rum- pus was caused ‘én the pri "
cn1939-03-22.txt,1939-03-22,negro or negroes,3,"FIRST: e of the most impressive, groups that they did. The rhythm of these dances appeals naturally to the Negro race, and with an added dig-  realistically convincing on the stage. In the first scene the ki
LAST: ng that forms the foundation of this piecé had the repetitive quality of  phases of the life of the negro in|, ,imitive chants.  America: the primitive spirit ~ ofthe’ race before slavery, the toil of "
cn1939-04-12.txt,1939-04-12,negro or negroes,1,"ughlin, and of the World’s Fair Administra- tion, which has debarred Jews and em- ployed only a few Negroes.  III. We support the Good Neigh- bor Policy of the present administra- tion and urge cooper"
cn1939-04-19.txt,1939-04-19,negro or negroes,1,"collega students from all parts of the coyntry, young workers from trade unions, representatives of negro youth organizations, and _re- cently arrived refugees, most of whom will be from Central, Eyxo"
cn1939-04-26.txt,1939-04-26,negro or negroes,2,"FIRST:  own collection, American Songbag, and from Mr, Lo- max’s American Songs and Ballads. They included negro spirituals, pio- neer and cowboy i, rea one brief but pointed ditty hear  cleaning woman:  “Gr
LAST: ay assume—the——  of discovering truth, but deals with  habit,” Mr. Sandburg chanted several —  om a negro  If they wished to be -.. ‘amused, they found agreeable diver--—  As he dipaietad ree the diae "
cn1939-05-10.txt,1939-05-10,negro or negroes,1,"s over whom he pre-  -~pided. As a specific; if minor, illus-  tration, Mr. Lewis’ dismissal of the negro porter, with the words “nice fellow,” . seemed patronizing rather than sincere. ‘Comparison wi"
cn1939-10-18.txt,1939-10-18,negro or negroes,1,"war and of peace, with our ideals of individual liberty unconquered.    criminals,-and— picnicking negroes! Spain, the circus business and the fishing industry all with the same understanding. y    ."
cn1939-11-01.txt,1939-11-01,negro or negroes,7,"FIRST: mance an unusual emotional appeal.  The scenes illustrating the strug- gle for free public schools, negro and workers’ education, were all varied and entertaining, especially when Kristi Putnam raced 
LAST:  “W. P. A. appropriations have been cut,” “My state spends twice as much for white education as for negro education,” and “They’ve given our money to the Dies Committee.” Although this scene was not s "
cn1939-11-29.txt,1939-11-29,negro or negroes,3,"FIRST:  it. They accept | bribes,” said ‘ one wprker,  Another problem is that of dis- crimination against Negroes. As a general. rule, the projects are ar-  ranged for. either Negroes or white people, but i
LAST: Philadelphia they are trying.te mix the, two groups. In Wayne, the rule is fixed for 50 per _ cant, Negro. and 50 per. cent white. Considering the many obstacles,  =r  eS ee  The|    Miss Fairchild  M "
cn1939-12-06.txt,1939-12-06,negro or negroes,1,"ked quickly.  “No,” said /Lacy. week.”  Deciding not to quibble, we went on to the /question of the Negro vote. “You can’t depend on them,” he said.  “Buy ’em out?” we ventured. He nodded his head.  “"
cn1939-12-20.txt,1939-12-20,negro or negroes,3,"FIRST: icasso’s ear- lier work. He later returned to it after excursions into the simplifi- seation of the Negro period, and into various types of cubism, sur- realism and classicism.  Following the Rose Per
LAST: t  | are sent by Social Service agents.| * : this Eastern conflict and the pres-  Sixty per cent ar negro, most are on relief. They are charged from 10 to 25 cents a visite”Many are treated as out-pat "
cn1940-01-17.txt,1940-01-17,negro or negroes,16,"FIRST: ecided . about ‘the middle of November.-that.their col- lege should offer special scholar- ships to Negro girls with a high academic standing.  Mrs. Norris in her letter to the Vasstr Miscellany News 
LAST:  mule over the man- tel, and, also among the black and white group, a study, brilliantly don2, of a negro woman’s head in four. different positions. Some of the oils, however, are very strange, partic "
cn1940-02-14.txt,1940-02-14,negro or negroes,2,"FIRST: t the Ben- jamin Franklin High School in New York, spoke, of the relation of  maids’ classes’ tothe negro prob-|  lem. She praised this work as being ‘a step ‘in the direction of breaking down the men
LAST: this work as being ‘a step ‘in the direction of breaking down the mental patterns concern-  ing the negro.  _ Dr. Kraus, of the Department of Social Economy, discussed with the commission on refugee w "
cn1940-02-28.txt,1940-02-28,negro or negroes,1,"League conference and afterwards sent us a package of about twelve books and many pamphlets for our Negro Problems and French classes. °  We need books of all kinds: the standard classics; atlases, di"
cn1940-03-06.txt,1940-03-06,negro or negroes,2,"FIRST: mpton Quartet from Hampton Institute presented a program of    two brief speeches on folk-songs and Negro education by the direc- tor, Frederick Grinnell.  The first group of songs in- cluded the fami
LAST: John Wainwright, will be glad to hear that he now has charge of a deck on the Hudson River Line,    Negro spirituals, interspersed with| ing refrain. As usual, the singers’| piece on the program: Juba "
cn1940-04-24.txt,1940-04-24,negro or negroes,4,"FIRST: of pleasant farm coun-  »  Reformatory and  a  ‘Budding Sociologists ‘tase. With Interest  Cheyney: Negro College    By Agnes Mason, °42 Last Wednesday the first year Sociology class and a few Sub- je
LAST: d us that Cheyney was started about 100 years ago by a group of Quakers. Originally they took a few negro boys and put them to work on a farm, giving them a, small amount of schooling. The attempt was "
cn1940-05-15.txt,1940-05-15,negro or negroes,2,"FIRST:  Anna Kearney, with Jeannette Holland as mistress of ceremonies.  The whole group of maids sang the negro national anthem, Lift Every Voice and Sing, and a spir- itual, Every Time I Feel The Spir- it,
LAST: ed on the Radnor carpet, with eyes fixed dreamily on their makeshift bon- fire, the grads then sang negro spirituals. The last advice called after us as we left. this den of in- tellect was, “Never tr "
cn1940-11-05.txt,1940-11-05,negro or negroes,1,"n Octo- ber 25. The Wharton Settlement House where the work is to take place is in the heart of the negro district of Philadelphia, and most of the work will be allotted to cleaning up slums in this n"
cn1940-11-13.txt,1940-11-13,negro or negroes,1,"d engaged in some political activity such as helping to unionize college employees, protesting anti-negro discrimination, organizing peace activities, or working with the American Student Union.  The"
cn1940-11-20.txt,1940-11-20,negro or negroes,1,matizing extra-legal. dis- franchisement in the South: the shadow of the Klan broke up a meeting of negroes and —-poor whites. The-effect was achieved by a lighting technique.  The key scene of the pl
cn1940-11-27.txt,1940-11-27,negro or negroes,1,"s in all the other pieces, her surenéss of tone was impeccable.  The program was concluded with two Negro Spirituals and three short songs. In Deep River the ar- tist again attained subtle contrast of"
cn1940-12-18.txt,1940-12-18,negro or negroes,1,"this country. The delegates represented a cross-section of Philadelphia youth, including members of Negro Youth Organizations, the C. I. O. and the A. F> of L., as well as many stu- dents from high sc"
cn1941-02-12.txt,1941-02-12,negro or negroes,3,"FIRST: s  now surrounded; guns encircled them.    Continued from Page One  The beach stretching north from Negro Youth Congress; Labor’s Dunkerque was “a maze of destruc-| Non-Partisan League; and Young tion
LAST: ansport, and a hundred smaller a , vessels were. lying wailen Beyond norities; for the extension of Negro the shore, but no Reval Navy ships suffrage; and protection of labor’s ’ rights. vot on ga cay "
cn1941-02-19.txt,1941-02-19,negro or negroes,2,"FIRST: he Music Room of Goodhart on Sun- day evening, February 22, at 7.30. Dr. Thurman is a distinguished Negro minister, who has been one of the outstanding leaders at the Northfield summer _ conferences. 
LAST: great enthusiasm in | their twenty classes: musical lan- guages, typing, poetry, mathe- matics, and Negro history, a class , of 40. Haverford’s classes for jani- | tors have branched into students’) w "
cn1941-04-16.txt,1941-04-16,negro or negroes,9,"FIRST: doll dis- played in the Bookshop. Chances may be charged.            NYA Work Programs  Enroll More Negroes      Aubrey Williams, National Youth Administrator, announced  that Negro youth has increase
LAST: e quartet has several special songs, and the accompaniment for the play will be provided by an able negro orchestra from North Philadelphia, consisting of a piano, guitar, bass, drums, trumpet and a v "
cn1941-04-23.txt,1941-04-23,negro or negroes,1,"co RE  ee ee  ee  To i. As —  wm  of negro jazz Spontaneous SONS  THE COLLEGE NEWS  Z-615      VOL. XXVII, No. 21  BRYN MAWR and WAYNE, P"
cn1941-05-01.txt,1941-05-01,negro or negroes,13,"FIRST: und that the actual practices of the Philadelphia. Hous- ing Authority spell discrimination against Negroes. The Philadel- phia Housing Authority seems to reason this way. The Glenwood Project of five
LAST: gro race has made to American music. We are also proud to present over the air one of the many fine Negro thusical groups which have been de- veloped by the N. Y. A.”  The N. Y. A. Philadelphia Chorus "
cn1941-06-04.txt,1941-06-04,negro or negroes,1,"job. The. choruses were good, and the music | was hot and heavy with rhythm, | completely suited to negro voices | and jam dancing.  The. setting and.costumeswere | modern and natural, though the | re"
cn1941-10-08.txt,1941-10-08,negro or negroes,1,"res, Juniors, and Seniors are eligible. Subjects to be offered include current évents, mathematics, negro history, hygiene, music, mod- ern languages, typing, short- hand, knitting, ete. The lists wil"
cn1941-10-29.txt,1941-10-29,negro or negroes,1,"taking a larger part in the classes than ever before. Adelaide Cromwell, Smith, ’40, who will lead Negro History discussions, has written her mas- ter’s thesis on that subject.  Typing, Piano Lessons"
cn1942-02-11.txt,1942-02-11,negro or negroes,9,"FIRST: lights which bobbed obedi-  ||. Music Room, 7:30.      Recital to be Given By Dorothy Maynor, Great Negro Singer    The young negro soprano, Dor- othy Maynor, will give a recital in Goodhart Hall, Mon
LAST: ll as a political settlement.    Center, the Main Line Singers, finished off the meeting with a few negro spirituals. Afterwards, over hot cocoa, plans for the next year were discussed by the voting m "
cn1942-02-18.txt,1942-02-18,negro or negroes,1,ed  By Barnes Stormers    Continued fronf Page One clusive school into a cultural insti- tution for negroes.  This brought forth a storm of rage from conservative Merion but  the building permits’ wer
cn1942-03-04.txt,1942-03-04,negro or negroes,1,"ss Harriet Young, presented the first part of a ballet. The dance was symbolic of early non-western negro-culture. It was ritualistic, the action un- selfconscious and_ well-patterned, progressing fro"
cn1942-04-22.txt,1942-04-22,negro or negroes,1,"hension of her divine mission. with a special talent for singing| Madame Pitoéff movingly read pas- Negro spirituals. Their” versions|Sages dealing with the horrors of of the old favorites, Golden Sli"
cn1942-05-01.txt,1942-05-01,negro or negroes,5,"FIRST: t war plants in the Philadelphia area. :  The Sun Shipbuilding and Dry- dock Company announced that Negro workers, formerly given only menial jobs, would be offered skilled mechaniestraining. Last wee
LAST: ite being one year of labor- atory science. The Bryn Mawr School is unique in admitting qual- ified negro college graduates.  The courses will include anato- my and physiology, chemistry, mi- crobiolo "
cn1942-10-29.txt,1942-10-29,negro or negroes,2,"FIRST:  French, and Spanish.  Other courses cover a variety of fields: Current Events and Speech Training, Negro History, German, Typing, Shorthand, Sew- ing, Piano Lessons, Music Appre- ciation, Folk Dancin
LAST: arie Lee and Mary Ellis; Span- ish by Barbara Baer and Jackie Simon; Current Events by Boots Szold; Negro History by Niles Rumely;) German by Mary Vir- ginia More; Typing and _ Short- hand by Pearl Ed "
cn1942-11-04.txt,1942-11-04,negro or negroes,2,"FIRST: ss characterizes this year’s college newspapers. A- forceful editorial calling for the admission of Negroes to its undergraduate ibody places The Princetonian well in the lead. The campaign prompt- ly
LAST: campus. Forums on India, a_ service flag ceremony, combined - war relief drives, : dis- cussions on Negro morale, and vig- orous editorials are some of the high spots. Characteristic of the prevailing "
cn1942-11-11.txt,1942-11-11,negro or negroes,4,"FIRST: up    Continued from Page One  | order to preserve wage standards |  won in the past.  Thousands of Negro women an- xious to work are unable to find | jobs. Employers are able to evade  | the Fair Emp
LAST:  labor for the  pose more  edly true that a larger proportion | SPtng and summer plowings. If  | of Negro women are inexperienced | enough j in industry than white women, due | practices. | = | The po "
cn1942-11-18.txt,1942-11-18,negro or negroes,1,"from post-Civil War days in eight southern states. In these states a large minority, including many negroes, is, in effect, deprived of the right to vote by the poll tax law. The bill to abolish. the"
cn1943-02-10.txt,1943-02-10,negro or negroes,2,"FIRST: nterested students met on Monday night to form a committee for the creation of a mixed army unit of Negroes and white men on a voluntary basis. There were representatives from Bryn Mawr, Pennsylvania 
LAST: d that it would be a step for- ward for the freedom for which we are fighting if the segregation of Negro and white soldiers was abolished. Such segregation causes disunity and hinders the war ef- for "
cn1943-02-24.txt,1943-02-24,negro or negroes,2,"FIRST: r lack. by the Hampton Singers seems to| to described the latest experi- be something found only in negro| ents made in that field on ani- spirituals and is less sharply de- |), and people. Many condi
LAST: Mrs. Stowe is comforting her little boy, Freddie, after the scare of a “Ken- tuck” raid on the free Negro dis- trict near their home, she sudden- ly turns to those around her and remarks on the sad co "
